,date,title,press,contents,link
544,2023.03.20.,"POSTECH-서강대 공동연구팀, 층상 전하 고분자 통한 안정한 고용량 음극활물질...",뉴스프리존,최근 POSTECH(포항공과대학교)과 서강대학교 공동연구팀이 지금보다 10배 이상의 용량을 내는 실리콘 음극활물질을 개발했다. 연구 관련 이미지.(사진=포스텍) POSTECH 화학과 박수진 교수·신소재공학과 김연수 교수...,http://www.newsfreezone.co.kr/news/articleView.html?idxno=453256
545,6일 전,'韓 5대 부자' 스마일게이트 권혁빈 이혼소송…10조 재산 향방은(종합),뉴시스언론사 선정,권 창업자는 서강대 재학 시절 이씨와 동문으로 만나 지난 2001년 혼인했다. 그는 2002년 6월 이씨와 스마일게이트를 공동 창업했고 지주회사인 스마일게이트홀딩스 대표이사·이사장을 거쳐 2017년에는 공익사업 재단인...,http://www.newsis.com/view/?id=NISX20230419_0002273314&cID=10406&pID=13100
546,2022.08.29.,[Interview] 허준영 서강대 경제학부 교수 | “한은 독립 훼손이요?…재정·통...,이코노미조선,"이코노미조선=전준범 조선비즈 기자 | 허준영 서강대 경제학부 교수 서울대 경제학부, 인디애나대 경제학 석... 정부가 한국은행의 독립적인 정책 운용에 악영향을 미칠 수 있다는 것이다.8월 3일 서울 신수동 서강대...",http://economychosun.com/client/news/view.php?boardName=C03&t_num=13613322
547,6일 전,"‘국내 5위 부호’ 권혁빈 스마일게이트 창업자, 이혼소송 시작",데일리안언론사 선정,권 창업자는 서강대 재학 시절 이 씨와 동문으로 만나 지난 2001년 혼인했다. 그는 2002년 스마일게이트를 창업했고 지주회사인 스마일게이트홀딩스 대표이사·이사장을 거쳐 2017년에는 공익사업 재단인 희망스튜디오...,https://www.dailian.co.kr/news/view/1224906/?sc=Naver
548,2023.03.07.,"서강대, 한국팹리스산업협회와 시스템반도체 전문인력 양성 ‘맞손’",중앙일보,서강대학교와 한국팹리스산업협회가 6일 서강대 본관에서 ’시스템반도체분야 전문인력 양성 및 산학협력... 특히 ▲전공 학부생 및 대학원생에게 전문 설계자(Expert) 교육 제공 ▲비전공 학부생 및 고등학생 대상으로...,https://www.joongang.co.kr/article/25145372
549,2023.01.19.,"서강대학교 기업협업지원센터, 제1회 산학교류회 개최",중앙일보,"메타버스대학원장, 정유신 기술경영전문대학원장을 포함해 특화 분야 ICC 책임교원, 교수창업 교원 등... 송태경 LINC사업단장은 환영사에서 “서강대와 서강 가족회사들의 유대 강화와 지속적인 산학협력...",https://www.joongang.co.kr/article/25134884
550,2023.03.07.,"서강대, 한국팹리스산업협회와 시스템반도체 전문인력 양성 ‘맞손’",중앙일보,서강대학교와 한국팹리스산업협회가 6일 서강대 본관에서 ’시스템반도체분야 전문인력 양성 및 산학협력... 특히 ▲전공 학부생 및 대학원생에게 전문 설계자(Expert) 교육 제공 ▲비전공 학부생 및 고등학생 대상으로...,https://www.joongang.co.kr/article/25145372
551,2023.01.19.,"서강대학교 기업협업지원센터, 제1회 산학교류회 개최",중앙일보,"메타버스대학원장, 정유신 기술경영전문대학원장을 포함해 특화 분야 ICC 책임교원, 교수창업 교원 등... 송태경 LINC사업단장은 환영사에서 “서강대와 서강 가족회사들의 유대 강화와 지속적인 산학협력...",https://www.joongang.co.kr/article/25134884
552,2023.03.14.,"현대건설, 서강대 메타버스전문대에 NFT 수익금 기부",서울파이낸스,"서강대 메타버스전문대학원은 국내 최초로 과학기술정보통신부의 '메타버스 융합대학원 지원사업'에 선정됐으며, 인문·기술적 이해를 바탕으로 메타버스 서비스 기획·개발·사업화 전 영역을 아우르는 글로벌...",http://www.seoulfn.com/news/articleView.html?idxno=481727
553,2023.03.14.,"서강대, 현대건설과 메타버스 산학협력 협약 체결",한국대학신문,"왼쪽부터 최재범 현대건술 전무, 현대원 서강대 메타버스전문대학원장. 현대건설은 13일 창립 75주년 기념으로 한정 발행한 NFT 판매 수익금 전액을 서강대학교 메타버스대학원에 기부했다. 기부한 금액(총 31만...",https://news.unn.net/news/articleView.html?idxno=543334
554,2023.03.13.,"서강대, ‘종이 없는 연구과제 관리 시스템’ 구축",중앙일보,"서강대학교가 대학 내 연구과제 행정 처리 시 실물 종이 없이 온라인 파일만으로 진행하는 ‘서강 페이퍼리스 1.0 시스템’을 도입한다. 이는 환경과 지역사회와의 지속적인 협력을 추구하는 ESG의 일환으로, 연구과제...",https://www.joongang.co.kr/article/25146731
555,2022.12.09.,"한국양성평등교육진흥원, 서강대학교와 업무협약 체결",비욘드포스트,대학 내 폭력예방교육 강화와 성평등 의식 향상 기대 여성가족부 산하 한국양성평등교육진흥원(원장 장명선)은 서강대학교 여성학과(학과장 김영주)와 젠더기반 폭력예방 의식 확산을 위해 상호 업무협약(MOU)을 12월 9일...,http://www.beyondpost.co.kr/view.php?ud=20221209115208852767114f971d_30
556,2022.08.26.,"서강대 화공생명공학과 강문성 교수 연구팀, 나노과학분야 최고 권위 학술지 ...",베리타스알파,"서강대는 화공생명공학과 강문성 교수 연구팀(공동교신저자: 성균관대 배완기 교수, 한국전자통신연구원... 서강대 화공생명공학과 강문성 교수 . /사진=서강대 제공 ▲교육전문신문 베리타스알파 [베리타스알파=]",http://www.veritas-a.com/news/articleView.html?idxno=426939
557,2022.08.26.,"서강대·플랫타익스체인지, 산학협력 맺어",아시아에이,"국내 리버스 전문 가상자산거래소 플랫타익스체인지가 서강대 산학협력단과 블록체인 등의 기술교류 및... 또한, 플랫타익스체인지는 서강대 학생들을 대상으로 관련 교육과 세미나, 현장실습, 취업 연계 프로그램 등을...",http://www.asiaa.co.kr/news/articleView.html?idxno=96804
558,2023.03.20.,"POSTECH-서강대 연구팀, 층상 전하 고분자를 통한 고용량 음극활물질 개발",경북신문,최근 POSTECH과 서강대학교 공동연구팀이 지금보다 10배 이상의 용량을 내는 실리콘 음극활물질을 개발했다. POSTECH 화학과 박수진 교수·신소재공학과 김연수 교수 연구팀이 서강대 화공생명공학과 류재건 교수 연구팀과...,http://www.kbsm.net/news/view.php?idx=384966
559,2022.08.10.,서강대 캠퍼스타운 '2022 서강 세븐업(Se7en-Up) 멘토링' 2회차 참가자 모집,베리타스알파,"'2022 서강 세븐업 멘토링 프로그램'은 서강대 및 서울특별시, 마포구청이 공동 주최하고 서강대 창업지원단(서강비즈니스센터)이 주관하는 창업 멘토링 프로그램이다. 예비 창업자 또는 설립 7년 이내 창업기업이라면...",http://www.veritas-a.com/news/articleView.html?idxno=425156
560,2023.03.20.,"POSTECH-서강대 연구팀, 층상 전하 고분자를 통한 고용량 음극활물질 개발",경북신문,최근 POSTECH과 서강대학교 공동연구팀이 지금보다 10배 이상의 용량을 내는 실리콘 음극활물질을 개발했다. POSTECH 화학과 박수진 교수·신소재공학과 김연수 교수 연구팀이 서강대 화공생명공학과 류재건 교수 연구팀과...,http://www.kbsm.net/news/view.php?idx=384966
561,2022.08.10.,서강대 캠퍼스타운 '2022 서강 세븐업(Se7en-Up) 멘토링' 2회차 참가자 모집,베리타스알파,"'2022 서강 세븐업 멘토링 프로그램'은 서강대 및 서울특별시, 마포구청이 공동 주최하고 서강대 창업지원단(서강비즈니스센터)이 주관하는 창업 멘토링 프로그램이다. 예비 창업자 또는 설립 7년 이내 창업기업이라면...",http://www.veritas-a.com/news/articleView.html?idxno=425156
562,14시간 전,2024이공특 반도체 계약학과 5개교 240명체제 '완성'..학종220명 정시20명 선...,베리타스알파,"그간 대학별 모집인원은 공개됐지만 세부전형별 모집계획은 공개된 바 없었다. DGIST는 학생부위주(종합)... 30명, 서강대(시스템반도체공학과) 30명, 지스트 30명, DGIST 30명까지 10개교 510명 체제다. 2024대입에서...",http://www.veritas-a.com/news/articleView.html?idxno=454462
563,2023.03.14.,"[기업] 현대건설, 서강대와 손잡고 메타버스 생태계 조성",YTN,현대건설은 서강대 메타버스전문대학원과 실무협의체를 구성하고 가상융합공간 비즈니스 모델 도출과 파일럿 프로젝트 실행에 착수하는 등 메타버스 산업 생태계 조성에 적극 참여할 예정입니다.,https://www.ytn.co.kr/_ln/0102_202303141720397079
564,2023.03.14.,"현대건설, 서강대와 건설업 연계 메타버스 사업화 맞손",아시아경제,현대건설은 창립 75주년 기념으로 한정 발행한 NFT 판매 수익금 전액을 서강대학교 메타버스전문대학원에 기부했다고 14일 밝혔다. 기부 금액(총 31만3000 클레이)은 메타버스 연구 지원 및 전문 인력 양성 등에 사용될...,https://view.asiae.co.kr/article/2023031414300823565
565,3일 전,"“20년 결혼생활, 5조원 달라”…사상 최대 이혼소송[사건파일]",서울신문언론사 선정,대학 동문으로 만나 함께 창업 권 창업자는 서강대 재학 시절 이씨와 동문으로 만나 지난 2001년 혼인했다. 그는 2002년 6월 이씨와 스마일게이트를 공동 창업했고 지주회사인 스마일게이트홀딩스 대표이사·이사장을 거쳐...,https://www.seoul.co.kr/news/newsView.php?id=20230422500031&wlog_tag3=naver
566,2023.03.14.,"현대건설, 서강대 메타버스전문대학원에 NFT 수익금 전액기부",뉴데일리,서강대 메타버스전문대학원은 국내최초로 과학기술정보통신부 '메타버스 융합대학원 지원사업'에 선정된 바 있다. 현대건설은 서강대 메타버스전문대학원과 실무협의체를 구성하고 가상융합공간 비즈니스모델...,https://biz.newdaily.co.kr/site/data/html/2023/03/14/2023031400125.html
567,2022.12.17.,서강대 동문회 송년 모임,미주중앙일보,,https://news.koreadaily.com/2022/12/16/society/community/20221216151355051.html
568,5일 전,10조 원 규모 이혼소송 나선 권혁빈 누구?,신동아언론사 선정,투자 받지 않는 입지전적 창업가 1974년 전북 전주 출생인 권 이사장은 전주 상산고와 서강대 전자공학과를 졸업했다. 학창시절 소프트웨어 개발자로 이름을 날리던 그는 대학 졸업 직후인 1999년 첫 회사인...,https://shindonga.donga.com/3/all/13/4101919/1
569,18시간 전,"'라이브 방송' 극단 선택·마약복용·참사 그대로 노출...""대책 마련돼야""",뉴스핌,"서강대 유현재 커뮤니케이션학과 교수 또한 비슷한 관점에서 '콘텐츠 중심 규제'를 제안했다. 그는 ""변화하는 미디어 환경에 정책이 따라가지 못하고 있다""며 ""우리나라는 플랫폼이 달라지는 규율하는 부서가 달라진다....",http://www.newspim.com/news/view/20230425000721
570,2022.12.17.,서강대 동문회 송년 모임,미주중앙일보,,https://news.koreadaily.com/2022/12/16/society/community/20221216151355051.html
571,5일 전,10조 원 규모 이혼소송 나선 권혁빈 누구?,신동아언론사 선정,투자 받지 않는 입지전적 창업가 1974년 전북 전주 출생인 권 이사장은 전주 상산고와 서강대 전자공학과를 졸업했다. 학창시절 소프트웨어 개발자로 이름을 날리던 그는 대학 졸업 직후인 1999년 첫 회사인...,https://shindonga.donga.com/3/all/13/4101919/1
572,18시간 전,"'라이브 방송' 극단 선택·마약복용·참사 그대로 노출...""대책 마련돼야""",뉴스핌,"서강대 유현재 커뮤니케이션학과 교수 또한 비슷한 관점에서 '콘텐츠 중심 규제'를 제안했다. 그는 ""변화하는 미디어 환경에 정책이 따라가지 못하고 있다""며 ""우리나라는 플랫폼이 달라지는 규율하는 부서가 달라진다....",http://www.newspim.com/news/view/20230425000721
573,2022.11.03.,"예비군 훈련 간 학생들 '0점' 처리한 서강대학교 교수...""예비군법 위반""",펜앤드마이크,"서강대학교 공과대학 A교수의 강의에서 사전 공지 없이 퀴즈 시험이 진행됐다. 시험 당일날 사전에 지정된 예비군 훈련 일정으로 참석하지 못한 학생들이 다수 나왔고, A교수는 해당 학생들 모두에게 0점을 부여한 것으로...",http://www.pennmike.com/news/articleView.html?idxno=58219
574,2022.12.15.,[김동률의 아포리즘] 낚시 가실 때가 되었습니다/서강대 교수(매체경영),서울신문,3김(金) 이후 정치적인 내공이 가장 뛰어난 사람을 꼽는다면 단연 박지원이 눈에 띈다. 만나 본 사람들이 대개 인정하는 분위기다. 재미교포 출신이라는 불리한 상황에도 불구하고 지난 오랜 세월 한국 정가를...,https://www.seoul.co.kr/news/newsView.php?id=20221215031014&wlog_tag3=naver
575,2022.10.07.,‘현대무용과 팝아트의 만남’...서강대 메리홀서 ‘밤의 여왕’ 공연,중앙일보,서강대 메리홀에서 11일부터 13일까지 이경옥 무용단의 ‘밤의 여왕’ 공연이 펼쳐진다. ‘밤의 여왕’은... 이번 공연을 선보이는 메리홀은 대학 극장 중에서 유일하게 상주예술단체를 보유한 극장이다. 2009년부터...,https://www.joongang.co.kr/article/25107661
